product_code,step_num,step_type,step_name,step_desc,work_time,checker
FJCR007,9,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
FJCR007,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
FJCR007,100,유의사항,작업자 유의사항,*원료투입시 100메쉬 여과 거칠 것,,
FJCR008,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
FJCR008,2,제조공정,"점증제
분산",별도용해조에서 31** 넣고 Stirrer로 균일하게 분산한다(실온).,,
FJCR008,3,제조공정,수상 용해,"수상용해조에서 11**, 12**, 13**, 14***(투입전 교반봉 분산) 을 투입하고 가온용해한다. (T: 75-80℃)",,
FJCR008,4,제조공정,유상 용해,유상용해조에서 2*** 을 투입하고 가온용해한다. (T: 75-80℃),,
FJCR008,5,제조공정,1차유화,"메인탱크로 수상을 이송후 유상을 투입하여 유화한다.
( Homo: 3200rpm, P:30rpm, T: 72-75℃  t: 5분 )",,
FJCR008,6,제조공정,2차유화,"메인탱크로 31** 투입하고 유화한다
( Homo: 3200rpm, P:30rpm, T: 72-75℃  t: 5분 )",,
FJCR008,7,제조공정,혼 합,"41**, 51**, 61** 을 투입혼합한 후 냉각, 탈포 개시한다. (15rpm)",,
FJCR008,8,제조공정,냉각탈포,"33℃까지 냉각, 탈포한 후 부상한다.",,
FJCR009,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
FJCR009,2,제조공정,수상 용해,"수상용해조에서 11** , 12**을 투입하고 실온교반 용해 후 13**을 흩뿌려 넣고 가온 개시하여 용해한다.
( T: 85℃  t: 30분 )",,
FJCR009,3,제조공정,유상 용해,"유상용해조에서 21**, 22** 을 투입하고 가온용해한다. (T: 78-82℃)",,
FJCR009,4,제조공정,1차유화,"메인탱크로 수상을 이송후 유상을 투입하여 유화한다.
( Homo: 3200rpm, P:30rpm, T: 76-80℃  t: 5분 )",,
FJCR009,5,제조공정,2차유화,"메인탱크로 premix한 31** 투입하고 유화한다
(호모치며 탱크유리커버로 투입할 것)
( Homo: 3200rpm, P30rpm, T: 74-78℃  t: 5분 )",,
FJCR009,6,제조공정,3차유화,"메인탱크로 향(4110), 5***(투입전 혼합)을 투입하고 유화한다
(호모치며 탱크유리커버로 투입할 것)
( Homo: 3200rpm, P:30rpm, T: 74-78℃  t: 1분 )",,
FJCR009,7,제조공정,냉각탈포,"냉각, 탈포 개시한다. (P: 15rpm 감속)",,
FJCR009,8,제조공정,"냉각
탈포
완료","45℃까지 냉각, 탈포한 후 부상한다.",,
FJCR009,100,유의사항,작업자 유의사항,"*제조량은 제조탱크의 60-85% 사이가 되게 할 것. (최대 850kg)
",,
FJCW001,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
FJCW001,2,제조공정,"점증제
분산",별도용해조에서 21**을 Stirrer로 교반용해한다,,
FJCW001,3,제조공정,용해,"메인믹서에서 정제수(1110)에 1210, 13**을 차례로 용해시키며 투입한다.",,
FJCW001,4,제조공정,용해,위상에 점증제파트(21**)을 투입분산한다.,,
FJCW001,5,제조공정,"첨가제
투입",  위 상이 투명한 것을 확인하고 3***을 투입교반한다.,,
FJCW001,6,제조공정,부   상,200메쉬 여과하여 종료한다.,,
FJEC001,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
FJEC001,2,제조공정,수상 용해,수상용해조에 11**을 넣고 78-80℃로 가온용해한다,,
FJEC001,3,제조공정,유상 용해,유상용해조에 21**- 22**를 넣고  78-80℃로 가온용해한다,,
FJEC001,4,제조공정,1차유화,"메인탱크로 수상, 유상 순서로 이송후 유화한다
( Homo: 3500rpm, P:30rpm, T: 78-80℃  t: 5분 )",,
FJEC001,5,제조공정,2차유화,"메인탱크로 31** 투입하여 유화한다. 호모치며 서서히 투입할것(탱크 유리커버로 투입)
31**은 투입전 고르게 분산한 뒤 사용할 것
( Homo: 3500rpm, P:30rpm, T: 78-80℃  t: 5분 )",,
FJEC001,6,제조공정,3차유화,"메인탱크에 41** 투입하여 유화한다.
( Homo: 3500rpm, P:30rpm, T: 75-78℃  t: 5분 )",,
FJEC001,7,제조공정,"첨가제
투입",51**을 투입교반한다. 1분,,
FJEC001,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다 15rpm",,
FJEC001,9,제조공정,캡슐투입,6110을 투입교반한다. (캡슐 파손 안되게 Homo 최소한만 적용할것) ,,
FJEC001,10,제조공정,부상,37℃까지 냉각하여 부상한다. 15rpm,,
FJEC001,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
FJEC006,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
FJEC006,2,제조공정,수상 용해,수상용해조에 11**을 넣고 80-82℃로 가온용해한다,,
FJEC006,3,제조공정,유상 용해,유상용해조에 21**- 22**를 넣고  80-82℃로 가온용해한다,,
FJEC006,4,제조공정,1차유화,"메인탱크로 수상, 유상 순서로 이송후 유화한다.
메인에서 수상온도 확인 후 호모믹싱하며 유상투입 할 것
( Homo: 3500rpm, P:30rpm, T: 80-82℃  t: 5분 )",,
FJEC006,5,제조공정,2차유화,"메인탱크로 31** 투입하여 유화한다. 호모치며 서서히 투입할것(탱크 유리커버로 투입)
31**은 투입전 고르게 분산한 뒤 사용할 것
( Homo: 3500rpm, P:30rpm, T: 78-80℃  t: 5분 )",,
FJEC006,6,제조공정,3차유화,"메인탱크에 41** 투입하여 유화한다.
( Homo: 3500rpm, P:30rpm, T: 75-78℃  t: 5분 )",,
FJEC006,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다 (P:15rpm감속)",,
FJEC006,8,제조공정,"첨가제
투입","51**을 투입교반하고, 냉각, 탈포한다",,
FJEC006,9,제조공정,부상,37℃까지 냉각하여 부상한다.,,
FJEC006,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
FJES001,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
FJES001,2,제조공정,"점증제
분산",별도용해조에서 41** 넣고 Stirrer로 균일하게 분산한다.,,
FJES001,3,제조공정,수상 용해,"수상용해조에서 11**, 12**, 13** 을 투입하고 교반하여 투명하게 용해한다.   ( T: 실온 )",,
FJES001,5,제조공정,1차유화,"메인탱크로 수상을 이송후 premix한 21**유상을 투입하여 유화한다.  (호모치며 투입할 것)
( Homo: 3500rpm, P:30rpm, T: 실온  t: 5분 )",,
FJES001,6,제조공정,2차유화,"31**을 Stirrer나 교반봉으로 혼합한 후 메인탱크로 투입하고 유화한다. (호모치며 탱크유리커버로 투입할 것)
( Homo: 3500rpm, P:30rpm, T: 실온  t: 5분 )",,
FJES001,6,제조공정,3차유화,"41** 메인탱크로 투입하고 유화한다. (호모치며 투입할 것)
( Homo: 3500rpm, P:30rpm, T: 실온  t: 5분 )",,
FJES001,7,제조공정,혼 합,별도용해조에서 21** 넣고 Stirrer로 균일하게 분산한다.,,
FJES001,7,제조공정,혼 합,"51**, 61** 을 투입 혼합한 후 탈포 개시한다.",,
FJES001,8,제조공정,탈포,완전탈포한 후 부상한다.,,
FJES001,100,유의사항,작업자 유의사항,"*제조량은 제조탱크의 60-85% 사이가 되게 할 것. (최대 850kg)
",,
FJEX002,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
FJEX002,2,제조공정,"점증제
분산",별도용해조에서 41**을 완전히 분산용해한다. (실온),,
FJEX002,3,제조공정,용 해,별도용해조에서 11** 을 투입하여 가온 용해한다. (70℃),,
FJEX002,4,제조공정,용 해,"메인믹서에서 2110, 2210을 교반용해후 23**와 위 11**을 투입하여 미온으로(28-33℃)로 완전용해한다",,
FJEX002,5,제조공정,혼 합,위 상에 31**(교반봉으로 미리 충분히 분산할 것) 을 투입 혼합한다,,
FJEX002,6,제조공정,혼 합,위상에 미리 분산한 41**을 투입 혼합한다.,,
FJEX002,7,제조공정,혼 합,위상에 5110와 61**을 투입 혼합한다,,
FJEX002,8,제조공정,"탈 포
종 료",완전탈포하여 종료한다,,
FJEX002,100,유의사항,작업자 유의사항," - 탈포 최대한 할 것 (자연탈포 잘 안됨)  
 - 특히 동절기에 상온(28-33도)상태의 공정을 유지해야 투명하게 제조된다.",,
FJEX003,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
FJEX003,2,제조공정,"점증제
분산",별도용해조에서 31**을 완전히 분산용해한다. (실온),,
FJEX003,3,제조공정,용 해,메인믹서에서 11**~12** 을 투입하여 용해한다. (28~33℃),,
FJEX003,4,제조공정,혼 합,별도용해조에서 21**을 Stirrer로 분산용해 후 위 메인믹서 투입하여 혼합한다,,
FJEX003,5,제조공정,혼 합,위상에 점증제파트(31**)를 투입 교반한다,,
FJEX003,6,제조공정,혼 합,위상에 미리 분산한 첨가제(41**)을 투입 혼합한다.,,
FJEX003,7,제조공정,"탈 포
종 료",완전탈포하여 종료한다,,
FJEX003,100,유의사항,작업자 유의사항," - 탈포 최대한 할 것 (자연탈포 잘 안됨)  
 - 특히 동절기에 상온(28-33도)상태의 공정을 유지해야 투명하게 제조된다.",,
FJFC002,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
FJFC002,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. 
 (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
FJFC002,3,제조공정,유상 용해,유상용해조에 11**- 12**를 넣고 72-75℃로 가온용해한다,,
FJFC002,4,제조공정,수상 용해,"수상용해조에 21**, 2210을 넣고  72-75℃로 가온용해한다",,
FJFC002,5,제조공정,검화,"메인탱크로 유상을 이송후 수상을 천천히 이송해 검화한다.
( Homo: 1000rpm, P:20rpm, T: 72-75℃  t: 30분 )",,
FJFC002,6,제조공정,냉각,"31**, 4110을 투입후 60℃로 교반 냉각한다",,
FJFC002,7,제조공정,"향, 첨가제
투입","51** ~ 8***을 투입교반하며 냉각한다.
  ( -61**은 사전교반, 
    -71**은 따로 연구소에서 호모믹싱후 사용.
    -8***은 충분히 사전교반하여 투입할 것  .)",,
FJFC002,8,제조공정,부상,32℃까지 냉각하여 점/경도 확인후 부상한다.,,
FJFC002,100,유의사항,작업자 유의사항,"*일정 점/경도가 생성되기 전까지 냉각 교반할 것.
*솔잎가루 균일분산에 주의할 것.
* 1300가마 기준 830kg 초과 제조하지말 것",,
FJFC003,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
FJFC003,2,제조공정,수상 용해,수상용해조에서 11**을 실온용해후 12**을 조금씩 털어 넣은 다음 가온 용해한다. (T: 82℃),,
FJFC003,3,제조공정,유상 용해,유상용해조에 21**를 넣고 80-82℃로 가온용해한다,,
FJFC003,4,제조공정,유  화,"메인탱크로 수상을 이송후 유상을 이송해 유화한다.
( Homo: 2000rpm, P:30rpm, T: 80-82℃  t: 5분 )",,
FJFC003,5,제조공정,용  해,"메인탱크로 3110을 넣고 완전히 용해한다. (온도유지 중요)
( Homo: 1300rpm, P:30rpm, T: 83-85℃  t: 1시간 )",,
FJFC003,6,제조공정,용  해,"위상의 완전용해 확인 후 4110을 투입혼합한다.
( Homo: 1300rpm, P:30rpm, T: 80-82℃  t: 5분 )",,
FJFC003,7,제조공정,"향, 첨가제
투입","5110(향), 6***을 투입혼합하고 냉각개시한다.",,
FJFC003,8,제조공정,부상,35℃까지 냉각하여 점/경도 확인후 부상한다.,,
FJFC003,100,유의사항,작업자 유의사항,"여드름완화 기능성화장품
제조량 최대 830kg
",,
FJFC004,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
FJFC004,2,제조공정,점증제 분산,31**을 교반용해한다. (실온. 전날 미리 작업할 것. 물량 가감하지 말 것),,
FJFC004,3,제조공정,수상 용해,수상용해조에서 1110(정제수)을 교반하며 12**을 흩뿌려 투입후 가온개시하여 82℃까지 가온뒤 20분간 유지해 완전 용해한다. (T: 82℃),,
FJFC004,4,제조공정,용  해,"메인탱크로 수상을 이송후 2110을 투입하여 고르게 혼합한다.
(* 상황에따라 2110을 먼저 투입해도 됨)  65℃, 10분",,
FJFC004,5,제조공정,용  해,전날 준비한 31**을 다시 한번 가볍게 Stirrer로 교반한뒤 메인탱크에 넣고 고르게 혼합한다. (10분),,
FJFC004,6,제조공정,"향, 첨가제
투입","위상에 4110,  51**, 61**을 투입하여 고르게 혼합한다. (3분)",,
FJFC004,7,제조공정,부상,38℃로 냉각하여 60메쉬 여과하여 부상한다.,,
FJFC004,100,유의사항,작업자 유의사항,*호모믹서 가마 사용할 것.,,
FJFC005,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
FJFC005,2,제조공정,점증제 분산,31**을 교반용해한다. (실온. 전날 미리 작업할 것. 물량 가감하지 말 것),,
FJFC005,3,제조공정,수상 용해,수상용해조에서 1110(정제수)을 교반하며 12**을 흩뿌려 투입후 가온개시하여 82℃까지 가온뒤 20분간 유지해 완전 용해한다. (T: 82℃),,
FJFC005,4,제조공정,용  해,"메인탱크로 수상을 이송후 2110을 투입하여 고르게 혼합한다.
(* 상황에따라 2110을 먼저 투입해도 됨)  65℃, 10분",,
FJFC005,5,제조공정,용  해,전날 준비한 31**을 다시 한번 가볍게 Stirrer로 교반한뒤 메인탱크에 넣고 고르게 혼합한다. (10분),,
FJFC005,6,제조공정,"향, 첨가제
색소 투입","위상에 4110,  51**, 61**을 투입하여 고르게 혼합한다. (3분)",,
FJFC005,7,제조공정,부상,38℃로 냉각하여 60메쉬 여과하여 부상한다.,,
FJFC005,100,유의사항,작업자 유의사항,"*호모믹서 가마 사용할 것.
*31**분산 공정은 하루전을 넘기지 말것, 하루전 불가시 당일 작업을 택할 것.",,
FJGB001,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
FJGB001,2,제조공정,수상용해,"메인믹서에서 11** 을 가온교반하여 완전용해한다.
( Homo: 2000rpm, P:30rpm, T:85℃ )",,
FJGB001,3,제조공정,유상용해,"유상(2****)을 별도용해조에서 Stirring하여 투명하게 용해한다.
( T:실온, 23**는 따로 교반 후 투입 )",,
FJGB001,4,제조공정,이 송,"메인믹서를 호모믹싱하며 유상을 소량씩 서서히 투입하며 혼합한다. 
( Homo: 3500rpm, P:40rpm, t: 투입후 추가 3분 )",,
FJGB001,5,제조공정,이 송,"메인믹서를 호모믹싱하며 수상(3***)을 소량씩 서서히 투입하며 혼합한다. 
( Homo: 3500rpm, P:40rpm, t: 투입후 추가 5분 )",,
FJGB001,6,제조공정,탈포,"완전탈포한다. ( P:15rpm, V: max, 냉각X, 20분 )",,
FJGB001,7,제조공정,"냉    각
부    상",45℃까지 냉각 탈포한 후 부상한다.,,
FJGC007,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
FJGC007,2,제조공정,점증제 분산,31**을 교반용해한다. (실온. 전날 미리 작업할 것. 물량 가감하지 말 것),,
FJGC007,3,제조공정,수상 용해,수상용해조에서 1110(정제수)을 교반하며 12**을 흩뿌려 투입후 가온개시하여 82℃까지 가온뒤 20분간 유지해 완전 용해한다. (T: 82℃),,
FJGC007,4,제조공정,용  해,"메인탱크로 수상을 이송후 2110을 투입하여 고르게 혼합한다.
(* 상황에따라 2110을 먼저 투입해도 됨)  65℃, 10분",,
