product_code,semi_product_code,step_num,step_type,step_name,step_desc,work_time,checker
ILWSP02,BILWSP020,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
ILWSP01,BILWSP010,2,제조공정,수상 용해,수상용해조에 11**을 넣고 용해한다. (실온 / 5분),,
ILWSP02,BILWSP020,2,제조공정,수상 용해,수상용해조에 11**을 넣고 용해한다. (실온 / 5분),,
ILWSP01,BILWSP010,3,제조공정,"점증제
용해",위상을 교반하면서 2110(natrosol)을 뭉치지 않도록 조금씩 흩뜨려 넣는다. 이후 가온을 개시하여 80-82℃를 유지하며 30분간 격렬히 교반한다.,,
ILWSP02,BILWSP020,3,제조공정,"점증제
용해",위상을 교반하면서 2110(natrosol)을 뭉치지 않도록 조금씩 흩뜨려 넣는다. 이후 가온을 개시하여 80-82℃를 유지하며 30분간 격렬히 교반한다.,,
ILWSP01,BILWSP010,4,제조공정,이   송,수상의 균질하게 용해된 것을 확인한 후 메인탱크로 위상을 여과 이송후 교반한다,,
ILWSP02,BILWSP020,4,제조공정,이   송,수상의 균질하게 용해된 것을 확인한 후 메인탱크로 위상을 여과 이송후 교반한다,,
ILWSP01,BILWSP010,5,제조공정,혼   합,"31**, 41**을 각각 투입 교반한다.",,
ILWSP02,BILWSP020,5,제조공정,혼   합,"31**, 41**을 각각 투입 교반한다.",,
ILWSP01,BILWSP010,6,제조공정,혼   합,   51**을 Stirrer로 5분간 따로 교반한후 메인탱크에 투입 교반한다.,,
ILWSP02,BILWSP020,6,제조공정,혼   합,   51**을 Stirrer로 5분간 따로 교반한후 메인탱크에 투입 교반한다.,,
ILWSP01,BILWSP010,7,제조공정,"혼   합
냉   각","61**, 71**을 투입 교반하고, 냉각한다",,
ILWSP02,BILWSP020,7,제조공정,"혼   합
냉   각","61**, 71**을 투입 교반하고, 냉각한다",,
ILWSP01,BILWSP010,8,제조공정,부상,33℃까지 냉각하여 부상한다.,,
ILWSP02,BILWSP020,8,제조공정,부상,33℃까지 냉각하여 부상한다.,,
ILWS_______,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
ILWS_______,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
ILWS_______,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
ILWS_______,,2,제조공정,수상 용해,수상용해조에 11**을 넣고 40-45℃로 가온용해한다. ,,
ILWS_______,,2,제조공정,수상 용해,수상용해조에 11**을 넣고 40-45℃로 가온용해한다. ,,
ILWS_______,,2,제조공정,수상 용해,수상용해조에 11**을 넣고 40-45℃로 가온용해한다. ,,
ILWS_______,,3,제조공정,이   송,메인탱크로 위상을 여과 이송후 교반한다,,
ILWS_______,,3,제조공정,이   송,메인탱크로 위상을 여과 이송후 교반한다,,
ILWS_______,,3,제조공정,이   송,메인탱크로 위상을 여과 이송후 교반한다,,
ILWS_______,,4,제조공정,혼   합,"2110, 3110을 투입하고 교반한다.",,
ILWS_______,,4,제조공정,혼   합,31**을 투입전 교반봉으로 충분히 교반하여 용해하고 메인탱크에 투입 교반한다.,,
ILWS_______,,4,제조공정,혼   합,3110에 premix한 32**을 투입해 교반봉으로 충분히 교반하여 용해하고 메인탱크에 투입 교반한다.,,
ILWS_______,,5,제조공정,혼   합,41**을 투입전 교반봉으로 충분히 교반하여 용해하고 이어서 향(5110)을 메인탱크에 투입 교반한다.,,
ILWS_______,,5,제조공정,혼   합,"2110, 31**을 투입하고 교반한다.",,
ILWS_______,,5,제조공정,혼   합,"2110, 31**을 투입하고 교반한다.",,
ILWS_______,,6,제조공정,"혼   합
냉   각","61**, 71**을 차례로 투입 교반하고, 냉각한다.",,
ILWS_______,,6,제조공정,"혼   합
냉   각","41**, 51**, 52**을 차례로 투입 교반하고, 냉각한다.",,
ILWS_______,,6,제조공정,"혼   합
냉   각","41**, 5***을 차례로 투입 교반하고, 냉각한다.",,
ILWS_______,,7,제조공정,부상,33℃까지 냉각하여 부상한다.,,
ILWS_______,,7,제조공정,부상,33℃까지 냉각하여 부상한다.,,
ILWS_______,,7,제조공정,부상,33℃까지 냉각하여 부상한다.,,
JOCO001,BJOCO0010,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
JOCO001,BJOCO0010,2,제조공정,투  입,제조탱크에 1110을 투입한다.,,
JOCO001,BJOCO0010,3,제조공정,혼  합,12**을 고르게 교반한 뒤 위상에 투입하여 교반한다,,
JOCO001,BJOCO0010,4,제조공정,혼  합,1310을 위상에 투입하여 투명하게 교반한다,,
JOCO001,BJOCO0010,5,제조공정,혼  합,14**을 위상에 투입하여 투명하게 교반한다,,
JOCO001,BJOCO0010,6,제조공정,부   상,100메쉬 여과하여 종료한다.,,
JOCO002,BJOCO0020,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
JOCO002,BJOCO0020,2,제조공정,투  입,제조탱크에 11**을 투입한다.,,
JOCO002,BJOCO0020,3,제조공정,혼  합,12**을 고르게 교반한 뒤 위상에 투입하여 교반한다,,
JOCO002,BJOCO0020,4,제조공정,혼  합,13**을 따로 가온 용해한 후 위상에 투입하여 투명하게 교반한다.,,
JOCO002,BJOCO0020,5,제조공정,혼  합,1410을 위상에 투입하여 투명하게 교반한다,,
JOCO002,BJOCO0020,6,제조공정,혼  합,15**을 교반혼합 한 후 위상에 투입하여 투명하게 교반한다,,
JOCO002,BJOCO0020,7,제조공정,부   상,100메쉬 여과하여 종료한다.,,
JOCO002,BJOCO0020,100,유의사항,작업자 유의사항,"
 `- 제조전 제조설비의 물기를 완전히 제거할 것.",,
JOCR001,BJOCR0010,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
JOCR001,BJOCR0010,2,제조공정,"점증제
분산","별도용해조에서 정제수에 4120(pemulen)넣고 Stirrer로 
용해한다. 
 (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
JOCR001,BJOCR0010,3,제조공정,수상 용해,수상용해조에서 11**-13** 을 투입하고 실온에서 교반용해한다.,,
JOCR001,BJOCR0010,4,제조공정,"점증제
분산","위상에 21**을 조금씩 흩트려 투입한 후 가온 용해한다.
 (85℃, 30분 이상, 매끈하게 풀린지 확인할 것)",,
JOCR001,BJOCR0010,5,제조공정,유상 분산,"별도용해조에서 31**, 32**, 3310을 Stirrer로 교반 분산한다. (실온) (31**만 따로 가온용해한다)",,
JOCR001,BJOCR0010,6,제조공정,1차유화,"메인탱크로 수상을 이송후 유상을 투입하여 유화한다.
호모치며 서서히 투입할 것. (탱크 유리커버로 투입)
( Homo: 3200rpm, P:30rpm, T: 65-70℃  t: 5분 )",,
JOCR001,BJOCR0010,7,제조공정,2차유화,"메인탱크로 41**, 5*** 투입후 유화한다
( Homo: 3200rpm, P:30rpm, T: 60-65℃  t: 5분 )",,
JOCR001,BJOCR0010,8,제조공정,3차유화,"메인탱크로 61** 용해뒤 투입하여 유화한다
( Homo: 3200rpm, P:30rpm, T: 60-65℃  t: 5분 )",,
JOCR001,BJOCR0010,9,제조공정,냉각탈포,"33℃까지 냉각, 탈포한 후 부상한다. ",,
JOCR001,BJOCR0010,100,유의사항,작업자 유의사항,"*메인탱크에 투입시 100메쉬 여과 거칠 것
*투입순서 중요",,
JOCR002,BJOCR0020,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
JOCR002,BJOCR0020,2,제조공정,유상 용해,메인탱크에 11**을 넣고 78-80℃로 가온용해한다,,
JOCR002,BJOCR0020,3,제조공정,유상 용해,"21**, 2210을 Stirrer로 균일교반 후 3110(분산물), 41**(색소), 5100(향)과 함께 위상에 투입교반한다.
(41**은 연구소에서 미리 호모믹싱한다)
( Homo: 2,000rpm, P:30rpm, T: 60-62℃  )",,
JOCR002,BJOCR0020,4,제조공정,수상 용해,수상용해조에 61**~62**를 넣고  62-66℃로 가온용해한다,,
JOCR002,BJOCR0020,5,제조공정,유  화,"메인탱크로 수상을 서서히 이송하며 유화한다. 
주의-1) 내용물 상태를 보며 호모속도를 단계적으로 높여 나간다.
( Homo: 3200rpm, P:30rpm, T: 60-65℃  t: 5분 )",,
JOCR002,BJOCR0020,6,제조공정,혼 합,"71**을 투입하여 가볍게 혼합한다.
(스트레스에 약한 원료로 최소한만 교반한다)",,
JOCR002,BJOCR0020,7,제조공정,"냉각 탈포
종  료","패들감속하여 36℃까지 냉각, 탈포한 후 부상한다.
( P:15rpm, V: max )",,
JOCR003,BJOCR0030,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
JOCR003,BJOCR0030,2,제조공정,"점증제
분산","별도용해조에서 정제수에 4120(pemulen)넣고 Stirrer로 
용해한다. 
 (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
JOCR003,BJOCR0030,3,제조공정,수상 용해,수상용해조에서 11**-13** 을 투입하고 실온에서 교반용해한다.,,
JOCR003,BJOCR0030,4,제조공정,"점증제
분산","위상에 21**을 조금씩 흩트려 투입한 후 가온 용해한다.
 (85℃, 30분 이상, 매끈하게 풀린지 확인할 것)",,
JOCR003,BJOCR0030,5,제조공정,유상 분산,"별도용해조에서 31**(가온용해), 32**(실온), 3310을 Stirrer로 교반 분산한다. (실온)",,
JOCR003,BJOCR0030,6,제조공정,1차유화,"메인탱크로 수상을 이송후 유상을 투입하여 유화한다.
호모치며 서서히 투입할 것. (탱크 유리커버로 투입)
( Homo: 3200rpm, P:30rpm, T: 65-70℃  t: 5분 )",,
JOCR003,BJOCR0030,7,제조공정,2차유화,"메인탱크로 41**, 5*** 투입후 유화한다
( Homo: 3200rpm, P:30rpm, T: 60-65℃  t: 5분 )",,
JOCR003,BJOCR0030,8,제조공정,3차유화,"메인탱크로 61** 용해뒤 투입하여 유화한다
( Homo: 3200rpm, P:30rpm, T: 60-65℃  t: 5분 )",,
JOCR003,BJOCR0030,9,제조공정,냉각탈포,"33℃까지 냉각, 탈포한 후 부상한다. ",,
JOCR003,BJOCR0030,100,유의사항,작업자 유의사항,"*메인탱크에 투입시 100메쉬 여과 거칠 것
*투입순서 중요",,
JOEC001,BJOEC0010,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
JOEC001,BJOEC0010,2,제조공정,"점증제
분산","별도용해조에서 정제수에 4120(pemulen)넣고 Stirrer로 
용해한다. 
 (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
JOEC001,BJOEC0010,3,제조공정,수상 용해,수상용해조에서 11**-13** 을 투입하고 실온에서 교반용해한다.,,
JOEC001,BJOEC0010,4,제조공정,"점증제
분산","위상에 21**을 조금씩 흩트려 투입한 후 가온 용해한다.
 (85℃, 30분 이상, 매끈하게 풀린지 확인할 것)",,
JOEC001,BJOEC0010,5,제조공정,유상 분산,"별도용해조에서 31**(별도 가온용해), 32**, 3310을 Stirrer로 교반 분산한다. (실온)",,
JOEC001,BJOEC0010,6,제조공정,1차유화,"메인탱크로 수상을 이송후 유상을 투입하여 유화한다.
호모치며 서서히 투입할 것. (탱크 유리커버로 투입)
( Homo: 3200rpm, P:30rpm, T: 65-70℃  t: 5분 )",,
JOEC001,BJOEC0010,7,제조공정,2차유화,"메인탱크로 41**, 5***, 6110 투입후 유화한다
( Homo: 3200rpm, P:30rpm, T: 60-65℃  t: 5분 )",,
JOEC001,BJOEC0010,8,제조공정,3차유화,"메인탱크로 71** 용해뒤 투입하여 유화한다
( Homo: 3200rpm, P:30rpm, T: 60-65℃  t: 5분 )",,
JOEC001,BJOEC0010,9,제조공정,냉각탈포,"33℃까지 냉각, 탈포한 후 부상한다. ",,
JOEC001,BJOEC0010,100,유의사항,작업자 유의사항,"*메인탱크에 투입시 100메쉬 여과 거칠 것
*투입순서 중요",,
JOFC001,BJOFC0010,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
JOFC001,BJOFC0010,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. 
 (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
JOFC001,BJOFC0010,3,제조공정,유상 용해,유상용해조에 11**- 12**를 넣고 72-75℃로 가온용해한다,,
JOFC001,BJOFC0010,4,제조공정,수상 용해,"수상용해조에 21**, 2210을 넣고  72-75℃로 가온용해한다",,
JOFC001,BJOFC0010,5,제조공정,검화,"메인탱크로 유상을 이송후 수상을 천천히 이송해 검화한다.
( Homo: 1000rpm, P:20rpm, T: 72-75℃  t: 30분 )",,
JOFC001,BJOFC0010,6,제조공정,냉각,31**을 투입후 60℃로 교반 냉각한다,,
JOFC001,BJOFC0010,7,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하며 냉각한다",,
JOFC001,BJOFC0010,8,제조공정,부상,32℃까지 냉각하여 점/경도 확인후 부상한다.,,
JOFC001,BJOFC0010,100,유의사항,작업자 유의사항,*일정 점/경도가 생성되기 전까지 교반을 종료하지 말 것,,
JOFC004,BJOFC0040,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
JOFC004,BJOFC0040,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. 
 (정제수는 열수,80℃ 사용, 매끈하게 풀린지 확인할 것)",,
JOFC004,BJOFC0040,3,제조공정,유상 용해,유상용해조에 11**- 12**를 넣고 72-75℃로 가온용해한다,,
JOFC004,BJOFC0040,4,제조공정,수상 용해,"수상용해조에 21**, 2210을 넣고  72-75℃로 가온용해한다",,
JOFC004,BJOFC0040,5,제조공정,검화,"메인탱크로 유상을 이송후 수상을 천천히 이송해 검화한다.
( Homo: 1000rpm, P:20rpm, T: 72-75℃  t: 30분 )",,
JOFC004,BJOFC0040,6,제조공정,냉각,31**을 투입후 60℃로 교반 냉각한다,,
JOFC004,BJOFC0040,7,제조공정,"향, 첨가제
투입","41**, 51**, 61**을 투입교반하며 냉각한다.
(51**은 미리 교반혼합한다)",,
JOFC004,BJOFC0040,8,제조공정,부상,30℃까지 냉각하여 점/경도 확인후 부상한다.,,
JOFC004,BJOFC0040,100,유의사항,작업자 유의사항,*일정 점/경도가 생성되기 전까지 교반을 종료하지 말 것,,
JOFC005,BJOFC0050,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
JOFC005,BJOFC0050,2,제조공정,수상 용해,"수상용해조에 11**, 12**을 넣고  78-82℃로 가온용해한다",,
JOFC005,BJOFC0050,3,제조공정,유상 용해,"유상용해조에 21**, 2210를 넣고 78-82℃로 가온용해한다",,
JOFC005,BJOFC0050,4,제조공정,유 화,"메인탱크로 수상을 이송후 유상을 이송해 유화한다.
( Homo: 1,500rpm, P:30rpm, T: 82-85℃  t: 10분 )",,
JOFC005,BJOFC0050,5,제조공정,유 화,"메인탱크로 31**을 투입하여 고르게 용해한다. (몇차레 나누어 투입할 것/ 기포발생 최대한 억제 )
( Homo: 800rpm, P:40rpm, T: 82-85℃  t: 1시간 이상 )
*온도유지 중요 (저온에서는 파우더계면활성제 용해 안됨)",,
JOFC005,BJOFC0050,6,제조공정,냉각 탈포,60℃ 까지 교반 탈포 냉각한다,,
JOFC005,BJOFC0050,7,제조공정,"첨가제
투입","41**, 51**을 투입하여 계속하여 냉각하며 완전탈포시킨다
 (V: max)",,
JOFC005,BJOFC0050,8,제조공정,부상,"30℃까지 냉각하여 점/경도 확인후 부상한다.
 (로션정도 점성이 생겨야 한다.)",,
JOFC005,BJOFC0050,100,유의사항,작업자 유의사항,"*메인탱크에 투입시 100메쉬 여과 거칠 것
*가급적 기포생성을 줄일 것",,
JOFC001,BJOFC0010,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
JOFC002,BJOFC0020,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
JOFC003,BJOFC0030,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
JOFC004,BJOFC0040,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
JOFC005,BJOFC0050,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
JOFCM01,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
JOFCM05,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
JOFC001,BJOFC0010,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. 
 (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
