product_code,management_code,korean_name,english_name,appearance,packaging_unit,created_date,author,usage_instructions,allergen_korean,allergen_english,storage_method,shelf_life,label_volume,fill_volume,specific_gravity,ph_standard,viscosity_standard,raw_material_report,standardized_name,responsible_seller,recycling_grade,label_position,functional_claim,semi_product_code,p_product_code,source_file
FJSL007,EVCO-1178,프레쥬 바이옴 5-락토 밸런스 토너,Fraijour Biome 5-Lacto Balance Toner,무색 투명 액상,300 ml,2023-02-09,이인아,"아침 저녁 세안 후, 내용물을 적당량 덜어 피부 결을 따라 부드럽게 도포 후 흡수시켜 줍니다.","리모넨, 리날룰","Limonene, Linalool",300 ml,차광한 기밀용기에 넣어 실온에서 보관할 것,300ml,305,1.016,6.00 ± 1.00,none,0,0,0,어려움,,,BFJSL0070,PFJSL0070,제품표준서_EVCO1178_(FJSL007)-프레쥬 바이옴 5-락토 밸런스 토너.xls
JOSR001,EVCO-1179,제이온 에이씨 더마 레메디알 세럼,J:ON AC DERMA REMEDIAL SERUM,무색 투명 액상,50 ml,2023-02-09,이인아,"토너 사용 후, 적당량을 덜어 부드럽게 펴 발라 줍니다.",-,,50 ml,차광한 기밀용기에 넣어 실온에서 보관할 것,50ml,50,1.007,6.00 ± 1.00,none,0,0,0,어려움,,,BJOSR0010,PJOSR0010,제품표준서_EVCO1179_(JOSR001)-제이온 에이씨 더마 레메디알 세럼.xls
JOCO002,EVCO-1180,제이온 에이씨 더마 레메디알 클렌징 오일,J:ON AC EDRMA REMEDIAL CLEANSING OIL,미황색 투명 오일상,150 ml / 55 ml,2023-02-13,이인아,"물을 묻히지 않은 손에 적당량을 덜어 얼굴을 부드럽게 마사지하여 메이크업과 노폐물을 녹여낸 후, 미온수로 충분히 헹궈줍니다.",리모넨,Limonene,150 ml / 55 ml,차광한 기밀용기에 넣어 실온에서 보관할 것,150ml,138,0.908,none,none,0,0,0,어려움,,,BJOCO0020,PJOCO0020,제품표준서_EVCO1180_(JOCO002)-제이온 에이씨 더마 레메디알 클렌징 오일.xls
JOCOM02,EVCO-1180,제이온 에이씨 더마 레메디알 클렌징 오일,J:ON AC EDRMA REMEDIAL CLEANSING OIL,미황색 투명 오일상,150 ml / 55 ml,2023-02-13,이인아,"물을 묻히지 않은 손에 적당량을 덜어 얼굴을 부드럽게 마사지하여 메이크업과 노폐물을 녹여낸 후, 미온수로 충분히 헹궈줍니다.",리모넨,Limonene,150 ml / 55 ml,차광한 기밀용기에 넣어 실온에서 보관할 것,55ml,50,0.908,none,none,0,0,0,어려움,,,,,제품표준서_EVCO1180_(JOCO002)-제이온 에이씨 더마 레메디알 클렌징 오일.xls
JOSL001,EVCO-1181,제이온 에이씨 더마 레메디알 토너,J:ON AC DERMA REMEDIAL TONER,백색의 파우더를 포함한 무색 투명 액상,150 ml / 30 ml,2023-02-13,이인아,사용 전 가볍게 흔든 후 적당량을 덜어 펴 바른 뒤 흡수시켜 줍니다.,"알파-아이소메틸아이오논, 리모넨","Alpha-Isomethyl Ionone, Limonene",150 ml / 30 ml,차광한 기밀용기에 넣어 실온에서 보관할 것,150ml,151,1.0,7.50 ± 1.00,none,0,0,0,어려움,,,BJOSL0010,PJOSL0010,제품표준서_EVCO1181_(JOSL001)-제이온 에이씨 더마 레메디알 토너.xls
JOSLM01,EVCO-1181,제이온 에이씨 더마 레메디알 토너,J:ON AC DERMA REMEDIAL TONER,백색의 파우더를 포함한 무색 투명 액상,150 ml / 30 ml,2023-02-13,이인아,사용 전 가볍게 흔든 후 적당량을 덜어 펴 바른 뒤 흡수시켜 줍니다.,"알파-아이소메틸아이오논, 리모넨","Alpha-Isomethyl Ionone, Limonene",150 ml / 30 ml,차광한 기밀용기에 넣어 실온에서 보관할 것,30ml,30,1.0,7.50 ± 1.00,none,0,0,0,어려움,,,,,제품표준서_EVCO1181_(JOSL001)-제이온 에이씨 더마 레메디알 토너.xls
JOCR001,EVCO-1182,제이온 에이씨 더마 레메디알 크림,J:ON AC DERMA REMEDIAL CREAM,백색 크림상,50 ml / 10 ml,2023-02-28,이인아,적당량을 취해 피부에 펴바릅니다.,"알파-아이소메틸아이오논, 리모넨","Alpha-Isomethyl Ionone, Limonene",50 ml / 10 ml,차광한 기밀용기에 넣어 실온에서 보관할 것,50ml,50,0.995,5.00 ± 1.00,25 ± 15,,,,어려움,,,BJOCR0010,PJOCR0010,제품표준서_EVCO1182_(JOCR001)-제이온 에이씨 더마 레메디알 크림.xls
JOCRM01,EVCO-1182,제이온 에이씨 더마 레메디알 크림,J:ON AC DERMA REMEDIAL CREAM,백색 크림상,50 ml / 10 ml,2023-02-28,이인아,적당량을 취해 피부에 펴바릅니다.,"알파-아이소메틸아이오논, 리모넨","Alpha-Isomethyl Ionone, Limonene",50 ml / 10 ml,차광한 기밀용기에 넣어 실온에서 보관할 것,10ml,10,0.995,5.00 ± 1.00,25 ± 15,,,,보통,,,,,제품표준서_EVCO1182_(JOCR001)-제이온 에이씨 더마 레메디알 크림.xls
JOFC005,EVCO-1183,제이온 에이씨 더마 레메디알 클렌징폼,J:ON AC DERMA REMEDIAL CLEANSING FOAM,백색 크림상,100 ml / 30 ml,2023-02-28,이인아,세안 시 적당량을 손에 덜어 충분히 거품을 내어 얼굴에 마사지하듯 문지른 후 미온수로 깨끗하게 씻어냅니다.,없음,none,100 ml / 30 ml,차광한 기밀용기에 넣어 실온에서 보관할 것,100ml,90,0.876,6.30 ± 1.00,60 ± 30,0,0,0,우수,,여드름,BJOFC0050,PJOFC0050,제품표준서_EVCO1183_(JOFC005)-제이온 에이씨 더마 레메디알 클렌징폼.xls
JOFCM05,EVCO-1183,제이온 에이씨 더마 레메디알 클렌징폼,J:ON AC DERMA REMEDIAL CLEANSING FOAM,백색 크림상,100 ml / 30 ml,2023-02-28,이인아,세안 시 적당량을 손에 덜어 충분히 거품을 내어 얼굴에 마사지하듯 문지른 후 미온수로 깨끗하게 씻어냅니다.,없음,none,100 ml / 30 ml,차광한 기밀용기에 넣어 실온에서 보관할 것,30ml,27,0.876,6.30 ± 1.00,60 ± 30,0,0,0,우수,,여드름,,,제품표준서_EVCO1183_(JOFC005)-제이온 에이씨 더마 레메디알 클렌징폼.xls
ILWS007,EVCO-1184,이즈리프 퓨어 페미닌 버블 클렌져 블루밍,isLeaf Pure Feminine Bubble Cleanser-Blooming,무색 투명 액상,250 ml,2023-02-15,이인아,적당량을 손에 덜어 충분히 마사지하듯 문질러 준 다음 물로 깨끗이 헹구어냅니다.,리모넨,Limonene,250 ml,차광한 기밀용기에 넣어 실온에서 보관할 것,250ml,260,1.04,4.50 ± 1.0,none,0,0,0,어려움,,,BILWS0070,PILWS0070,제품표준서_EVCO1184_(ILWS007)-이즈리프 퓨어 페미닌 버블 클렌져 블루밍.xls
AOSPN01,EVCO-1185,샤샤 아르간오일 어성초 안티헤어로스 샴푸 뉴,CHAR CHAR Argan Oil Heartleaf Anti-Hair Loss Shampoo,불투명한 유백색 점액상,1500ml,2023-02-20,이인아,모발이 젖은 상태에서 적당량을 취하여 모발에 가볍게 마사지 하듯이 한 후 깨끗이 감아 냅니다.,,,1500ml,차광한 기밀용기에 넣어 실온에서 보관할 것,1500ml,,1.02,6.00 ± 1.0,"22,500 ±7,500",0,0,0,어려움,,탈모,,,제품표준서_EVCO1185_(AOSPN01)-샤샤 아르간오일 어성초 안티헤어로스 샴푸 뉴.xls
JOCR002,EVCO-1187,제이온 누드 스킨 미라클 씨씨크림,J:ON CC NUDE SKIN MIRACLE,연한 녹색 크림상,50 g,2023-04-03,이인아,적당량을 덜어 피부결을 따라 얼굴 전체에 부드럽게 펴 바릅니다.,없음,none,50 g,차광한 기밀용기에 넣어 실온에서 보관할 것,50g,50,1.075,5.50 ± 1.00,15 ± 10,0,0,0,우수,,3중기능성,BJOCR0020,PJOCR0020,제품표준서_EVCO1187_(JOCR002)-제이온 누드 스킨 미라클 씨씨크림.xls
AOBL004,EVCO-1189,샤샤 알로에베라 바디로션,CHAR CHAR Aloe Vera Body Lotion,백색 로션상,1500 ml,2023-04-21,이인아,피부 진정 및 보습이 필요한 부위에 적당량을 손에 덜어 부드럽게 마사지해줍니다.,"헥실신남알, 리날룰","Hexyl Cinnamal, Linalool",1500 ml,차광한 기밀용기에 넣어 실온에서 보관할 것,1500ml,1470,0.984,7.00 ± 1.00,"28,000 ±8,000",0,0,0,어려움,,,BAOBL0040,PAOBL0040,제품표준서_EVCO1189_(AOBL004)-샤샤 알로에베라 바디로션.xls
AOBC004,EVCO-1190,샤샤 알로에베라 바디워시,CHAR CHAR Aloe Vera Body Wash,무색 투명 점액상,1500 ml,2023-04-27,이인아,적당량을 덜어 충분히 거품을 낸 다음 부드럽게 마사지하고 미온수로 충분히 헹궈냅니다.,헥실신남알,Hexyl Cinnamal,1500 ml,차광한 기밀용기에 넣어 실온에서 보관할 것,1500ml,1510,1.024,6.00 ± 1.00,"6,000 ±2,500",0,0,0,어려움,,,BAOBC0040,PAOBC0040,제품표준서_EVCO1190_(AOBC004)-샤샤 알로에베라 바디워시.xls
AOSG0000,EVCO-1191,샤샤 알로에 베라 수딩젤,CHAR CHAR Aloe Vera Soothing Gel,무색 투명 겔상,1500 ml,2023-05-10,이인아,적당량을 취해 피부 결을 따라 골고루 펴 바른 다음 가볍게 두드려 흡수시켜줍니다.,,,1500 ml,차광한 기밀용기에 넣어 실온에서 보관할 것,,,,,,,,,,,,,,제품표준서_EVCO1191_(AOSG0000)-샤샤 알로에 베라 수딩젤.xls
VMSP013,EVCO-1192,밸르모나 얼쓰 바이탈 샴푸,VALMONA Earth Vital Shampoo,미황색 탁한 점액상,500 g,2023-05-17,이인아,1일 1회 두피 및 모발이 젖은 상태에서 적당량을 손에 덜어 모발과 두피에 가볍게 마사지 하듯이 펴 바른 후 2~3분 후 미온수로 깨끗이 헹구어낸다.,,,500 g,차광한 기밀용기에 넣어 실온에서 보관할 것,500g,,,,,0,,,어려움,,탈모,,,제품표준서_EVCO1192_(VMSP013)-밸르모나 얼쓰 바이탈 샴푸.xls
FJAP001,EVCO-1193,프레쥬 레틴 콜라겐 3D 코어 앰플,Fraijour Retin-Collagen 3D Core Ampoule,백색 로션상,50 ml,2023-05-25,이인아,"적당량을 덜어 얼굴 전체에 고르게 펴바른 뒤, 손바닥으로 가볍게 눌러 흡수시켜 줍니다.","시트랄, 시트로넬올, 제라니올, 리모넨, 리날룰","Citral, Citronellol, Geraniol, Limonene, Linalool",50 ml,차광한 기밀용기에 넣어 실온에서 보관할 것,50ml,50,0.986,6.40 ± 1.00,"20,000 ±8,000",0,0,0,어려움,,주름,BFJAP0010,PFJAP0010,제품표준서_EVCO1193_(FJAP001)-프레쥬 레틴 콜라겐 3D 코어 앰플.xls
FJSC003,EVCO-1194,프레쥬 어성초 워터 핏 선스크린,Fraijour Heartleaf Water Fit Sun Screen,연황색의 로션제,50 ml,2023-05-31,이인아,기초 케어 마지막 단계에서 내용물을 적당량 덜어 피부 결을 따라 골고루 펴 발라 주세요.,,,50 ml,차광한 기밀용기에 넣어 실온에서 보관할 것,50ml,,,,,0,0,0,보통,,3중기능성,,,제품표준서_EVCO1194_(FJSC003)-프레쥬 어성초 워터 핏 선스크린.xls
JOCR003,EVCO-1195,제이온 버드 네스트 피디알엔 크림,J:ON Bird's Nest PDRN Cream,백색 크림상,50 ml / 10 ml,2023-06-09,이인아,적당량을 취해 피부에 펴바릅니다.,"제라니올, 헥실신남알, 리모넨, 리날룰","Geraniol, Hexyl Cinnamal, Limonene, Linalool",50 ml / 10 ml,차광한 기밀용기에 넣어 실온에서 보관할 것,50ml,50,0.996,5.30 ± 1.00,30 ±15,0,0,0,어려움,,주름,BJOCR0030,PJOCR0030,제품표준서_EVCO1195_(JOCR003)-제이온 버드 네스트 피디알엔 크림[기능성].xls
JOCRM03,EVCO-1195,제이온 버드 네스트 피디알엔 크림,J:ON Bird's Nest PDRN Cream,백색 크림상,50 ml / 10 ml,2023-06-09,이인아,적당량을 취해 피부에 펴바릅니다.,"제라니올, 헥실신남알, 리모넨, 리날룰","Geraniol, Hexyl Cinnamal, Limonene, Linalool",50 ml / 10 ml,차광한 기밀용기에 넣어 실온에서 보관할 것,10ml,10,0.996,5.30 ± 1.00,30 ±15,0,0,0,보통,,주름,BJOCR0030,PJOCRM030,제품표준서_EVCO1195_(JOCR003)-제이온 버드 네스트 피디알엔 크림[기능성].xls
AOSP004,EVCO-1196,샤샤 알로에베라 앤 프로폴리스 샴푸,CHAR CHAR Aloe Vera & Propolis Shampoo,무색 투명 점액상,1500 ml,2023-06-14,이인아,"미온수로 모발과 두피를 적셔준 후, 적당량을 덜어 거품을 낸 후 깨끗이 헹구어 줍니다.",헥실신남알,Hexyl Cinnamal,1500 ml,차광한 기밀용기에 넣어 실온에서 보관할 것,1500ml,1515,1.011,5.50 ± 1.00,"15,000 ±6,000",0,0,0,어려움,,,BAOSP0040,PAOSP0040,제품표준서_EVCO1196_(AOSP004)-샤샤 알로에 베라 앤 프로폴리스 샴푸.xls
PDIR011,EVCO-1197,페디슨 락토 플로라 릴리프 페미닌 클렌저,PEDISON Lacto Flora Relief Feminine Cleanser,무색 투명 액상,200 g,2023-06-20,이인아,내용물을 2~3회 펌핑하여 Y존을 부드럽게 마사지하듯 클렌징한 후 미온수로 깨끗이 헹구어 줍니다.,"벤질살리실레이트, 리모넨","Benzyl Salicylate, Limonene",200 g,차광한 기밀용기에 넣어 실온에서 보관할 것,200g,200,1.038,5.50 ± 1.00,none,0,0,0,어려움,,,BPDIR0110,PPDIR0110,제품표준서_EVCO1197_(PDIR011)-페디슨 락토 플로라 릴리프 페미닌 클렌저.xls
PDIR012,EVCO-1197,페디슨 락토 그린 리프레쉬 페미닌 클렌저,PEDISON Lacto Green Refresh Feminine Cleanser,무색 투명 액상,200 g,2023-06-20,이인아,내용물을 2~3회 펌핑하여 Y존을 부드럽게 마사지하듯 클렌징한 후 미온수로 깨끗이 헹구어 줍니다.,"벤질살리실레이트, 리모넨","Benzyl Salicylate, Limonene",200 g,차광한 기밀용기에 넣어 실온에서 보관할 것,200g,200,1.038,5.50 ± 1.00,none,0,0,0,어려움,,,BPDIR0120,PPDIR0120,제품표준서_EVCO1197_(PDIR012)-페디슨 락토 그린 리프레쉬 페미닌 클렌저.xls
AORS004,EVCO-1198,샤샤 알로에베라 앤 프로폴리스 컨디셔너,CHAR CHAR Aloe Vera & Propolis Conditioner,백색 로션상,1500 ml,2023-06-21,이인아,"샴푸 후, 모발에 도포하여 충분히 흡수되도록 5분 정도 방치한 뒤에 미온수로 헹궈냅니다.",헥실신남알,Hexyl Cinnamal,1500 ml,차광한 기밀용기에 넣어 실온에서 보관할 것,1500ml,1450,0.966,4.50 ± 1.00,"20,000 ±8,000",0,0,0,어려움,,,BAORS0040,PAORS0040,제품표준서_EVCO1198_(AORS004)-샤샤 알로에 베라 앤 프로폴리스 컨디셔너.xls
JOPW001,EVCO-1199,제이온 마차 엔자임 파우더 워시,J:ON Matcha Enzyme Powder Wash,연한 녹색 파우더,1 g * 20ea,2023-06-23,이인아,물기가 있는 손에 덜어 충분히 거품을 내어 부드럽게 마사지한 후 깨끗이 씻어냅니다.,,none,1 g * 20ea,차광한 기밀용기에 넣어 실온에서 보관할 것,1g*20ea,1,,7.00 ± 1.00,none,,0,0,보통,,,BJOPW0010,PJOPW0010,제품표준서_EVCO1199_(JOPW001)-제이온 마차 엔자임 파우더 워시.xls
FJOF001,EVCO-1200,프레쥬 레틴 콜라겐 3D 코어 오일 투 폼 클렌저,Fraijour Retin-Collagen 3D Core Oil to Foam Cleanser,백색 불투명 점액상,210 g,2023-06-30,이인아,물기가 없는 손에 적당량을 덜어 얼굴을 부드럽게 롤링합니다. 손에 물을 묻혀 거품을 내어 마사지한 후에 미지근한 물로 헹구어 줍니다.,"리모넨, 리날룰","Limonene, Linalool",210 g,차광한 기밀용기에 넣어 실온에서 보관할 것,210g,210,1.12,6.50 ± 1.00,"16,000 ±6,000",0,0,0,어려움,,,BFJOF0010,PFJOF0010,제품표준서_EVCO1200_(FJOF001)-프레쥬 레틴 콜라겐 3D 코어 오일 투 폼 클렌져.xls
JOEC001,EVCO-1201,제이온 버드 네스트 리바이브 아이크림,J:ON Bird's Nest Revive Eye Cream,백색 크림,15 ml,2023-06-30,이인아,"에센스 사용 후, 눈가 및 탄력케어가 필요한 부위에 적당량 도포해 부드럽게 펴 발라 흡수시켜 줍니다.","헥실신남알, 리모넨, 리날룰","Hexyl Cinnamal, Limonene, Linalool",15 ml,차광한 기밀용기에 넣어 실온에서 보관할 것,15ml,15,0.983,5.50 ± 1.00,20 ±10,0,0,0,보통,,미백+주름,BJOEC0010,PJOEC0010,제품표준서_EVCO1201_(JOEC001)-제이온 버드 네스트 리바이브 아이크림[기능성].xls
FJMK003,EVCO-1202,프레쥬 프로 모이스처 밀크 토닝 클레이 마스크,Fraijour Pro Moisture Milk Toning Clay Mask,알갱이가 있는 백색 크림,75 g,2023-07-04,이인아,세안 후 눈가 입가를 제외한 마른 얼굴 전체에 부드럽게 펴 바른 후 부드럽게 마사지해 줍니다. 5-10분 후 마스크가 건조되면 미온수로 부드럽게 세안해 줍니다.,-,none,75 g,차광한 기밀용기에 넣어 실온에서 보관할 것,75g,82,1.092,7.00 ± 1.00,30 ±15,0,0,0,보통,,,BFJMK0030,PFJMK0030,제품표준서_EVCO1202_(FJMK003)-프레쥬 프로 모이스처 밀크 토닝 클레이 마스크.xls
FJMK004,EVCO-1203,프레쥬 유주 허니 안티 멜라 캡슐 마스크,Fraijour Yuzu Honey Anti-Mela Capsule Mask,노란캡슐이 있는 무색 투명 겔,75 ml,2023-07-04,이인아,"스킨케어 마지막 단계에서 충분한 양을 듬뿍 펴 바른 후, 씻어내지 않고 그대로 흡수시킵니다.","리모넨, 리날룰","Limonene, Linalool",75 ml,차광한 기밀용기에 넣어 실온에서 보관할 것,75ml,78,1.034,6.00 ± 1.00,"45,000 ±20,000",0,0,0,보통,,미백,BFJMK0040,PFJMK0040,제품표준서_EVCO1203_(FJMK004)-프레쥬 유주 허니 안티 멜라 캡슐 마스크[기능성].xls
FJMK005,EVCO-1204,프레쥬 어성초 포어 멜팅 겔 마스크,Fraijour Heartleaf Pore Melting Gel Mask,알갱이가 있는 옅은 갈색 겔,75 ml,2023-07-18,이인아,세안 후 눈가 입가를 제외한 마른 얼굴 전체에 부드럽게 펴 바른 후 부드럽게 마사지해줍니다. 20분 정도 휴식을 취한 후 미온수로 깨끗하게 헹구어냅니다. 세안 후 스피큘의 작용으로 미세한 자극감이 느껴질 수 있으나 일정 시간이 지나면 자연스럽게 완화됩니다.,리모넨,Limonene,75 ml,차광한 기밀용기에 넣어 실온에서 보관할 것,75ml,77,1.019,6.00 ± 1.00,"20,000 ±8,000",0,0,0,보통,,,BFJMK0050,PFJMK0050,제품표준서_EVCO1204_(FJMK005)-프레쥬 어성초 포어 멜팅 겔 마스크 .xls
FJMK006,EVCO-1205,프레쥬 레틴 콜라겐 3D 코어 래디언스 마스크,Fraijour Retin-Collagen 3D Core Radiance Mask,백색 크림상,75 ml,2023-07-18,이인아,"스킨케어 마지막 단계에서 충분한 양을 듬뿍 펴 바른 후, 씻어내지 않고 그대로 흡수시킵니다.","시트랄, 시트로넬올, 제라니올, 리모넨, 리날룰","Citral, Citronellol, Geraniol, Limonene, Linaloo",75 ml,차광한 기밀용기에 넣어 실온에서 보관할 것,75ml,74,0.979,6.20 ± 1.00,"28,000 ±10,000",0,0,0,보통,,주름,BFJMK0060,PFJMK0060,제품표준서_EVCO1205_(FJMK006)-프레쥬 레틴 콜라겐 3D 코어 래디언스 마스크[기능성].xls
FJMK007,EVCO-1206,프레쥬 바이옴 5-락토 리텍스쳐라이징 로지 마스크,Fraijour Biome 5-Lacto Retexturizing Rosy Mask,어두운 분홍색 크림상,75 g,2023-07-18,이인아,세안 후 눈가 입가를 제외한 마른 얼굴 전체에 부드럽게 펴 바른 후 부드럽게 마사지해 줍니다. 5-10분 후 마스크가 건조되면 미온수로 부드럽게 세안해 줍니다.,벤질벤조에이트,Benzyl Benzoate,75 g,차광한 기밀용기에 넣어 실온에서 보관할 것,75g,82,1.084,6.50 ± 1.00,30 ±15,0,0,0,보통,,,BFJMK0070,PFJMK0070,제품표준서_EVCO1206_(FJMK007)-프레쥬 바이옴 5-락토 리텍스쳐라이징 로지 마스크.xls
BTBC007,EVCO-1207,바스파 바쓰 솔트 스크럽 바디워시 코지허그,Bathpa Bath Salt Scrub Body Wash Cozy Hug,알갱이가 있는 황색 점액상,1000 ml,2023-07-18,이인아,손 또는 샤워 볼에 충분히 덜어 목에서 발끝까지 젖은 피부에 마사지한 후 미온수로 깨끗이 헹구어줍니다.,"헥실신남알, 리모넨, 리날룰","Hexyl Cinnamal, Limonene, Linalool",차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 3년,1000ml,980,0.98,5.50 ± 1.00,"8,000 ± 3,000",0,0,0,어려움,,,BBTBC0070,PBTBC0070,제품표준서_EVCO1207_(BTBC007)-바스파 바쓰 솔트 스크럽 바디 워시 코지허그.xls
FJCP001,EVCO-1208,프레쥬 오리지날 자연약쑥 효소 클렌징 팩,Fraijour Original Wormwood Enzyme Cleansing Pack,연한 녹색 파우더,80 g,2023-07-18,이인아,물에 적신 손바닥에 적당량을 덜어 미온수로 거품을 내어 가볍게 마사지하듯 세안 후 헹구어 냅니다.,"리모넨, 리날룰","Limonene, Linalool",80 g,차광한 기밀용기에 넣어 실온에서 보관할 것,80g,80,,5.70 ± 1.00,none,0,0,0,어려움,,,BFJCP0010,PFJCP0010,제품표준서_EVCO1208_(FJCP001)-프레쥬 오리지날 자연약쑥 효소 클렌징 팩.xls
